game_id,ev,team,odds,sportsbook,game_date,time_updated,user_name,average_market_odds,bet_amount,bet_profit
62db533fdc66879c06016600a15dcc00,10.75,Houston Astrosv. Miami Marlins,125,['Pointsbetus'],"Mon, Aug 14, 2023 at 06:00 PM MDT",41 sec,micah,2.0316666666666667,12.9,16.125
6e104c6643a09badaefa6be2a6f5ca2d,10.18,Cincinnati Redsv. Cleveland Guardians,210,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",17 sec,youngfeiler,2.704736842105263,11.0,23.1
62db533fdc66879c06016600a15dcc00,14.56,Houston Astrosv. Miami Marlins,145,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",4 sec,youngfeiler,2.1822222222222227,20.0,29.0
62db533fdc66879c06016600a15dcc00,15.0,Houston Astrosv. Miami Marlins,150,['Pointsbetus'],"Mon, Aug 14, 2023 at 06:00 PM MDT",40 sec,micah,2.1822222222222227,14.56,21.84
dc4890df94e7c10598017e488757c759,10.79,Pittsburgh Piratesv. New York Mets,210,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",3 sec,youngfeiler,2.798,11.0,23.1
dc4890df94e7c10598017e488757c759,10.99,New York Metsv. Pittsburgh Pirates,-165,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",15 sec,youngfeiler,1.4505882352941175,40.0,24.24242424242424
62db533fdc66879c06016600a15dcc00,10.65,Houston Astrosv. Miami Marlins,320,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",3 sec,youngfeiler,3.841111111111111,7.0,22.4
ca8216bba24ee690407c25978a298054,10.62,Boston Red Soxv. Washington Nationals,-150,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",13 sec,youngfeiler,1.4915789473684211,35.0,23.33333333333333
62db533fdc66879c06016600a15dcc00,11.59,Houston Astrosv. Miami Marlins,190,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",4 sec,youngfeiler,2.5538888888888884,13.0,24.7
930e53d6dabbff915b411fe2dcde4bfe,10.52,New York Yankeesv. Atlanta Braves,550,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",6 sec,youngfeiler,5.881111111111111,4.0,22.0
ca8216bba24ee690407c25978a298054,11.07,Washington Nationalsv. Boston Red Sox,210,['Fanduel'],"Mon, Aug 14, 2023, 06:00 PM MDT",11 sec,youngfeiler,2.791052631578948,11.0,23.1
62db533fdc66879c06016600a15dcc00,10.49,Miami Marlinsv. Houston Astros,-172,['Fanduel'],"Mon, Aug 14, 2023, 06:00 PM MDT",6 sec,youngfeiler,1.4300000000000004,40.0,23.25581395348837
dc4890df94e7c10598017e488757c759,10.29,Pittsburgh Piratesv. New York Mets,102,['Fanduel'],"Mon, Aug 14, 2023, 06:00 PM MDT",1 sec,youngfeiler,1.813333333333333,20.0,20.4
5d375be4559e63b7f3c7a927cb10c68f,10.52,Philadelphia Philliesv. Toronto Blue Jays,110,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",28 sec,youngfeiler,1.936315789473684,20.0,22.0
6e104c6643a09badaefa6be2a6f5ca2d,21.47,Cincinnati Redsv. Cleveland Guardians,270,['Fanduel'],"Mon, Aug 14, 2023, 06:00 PM MDT",3 sec,youngfeiler,2.963684210526316,17.0,45.9
dc4890df94e7c10598017e488757c759,12.95,Pittsburgh Piratesv. New York Mets,130,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",9 sec,youngfeiler,1.9477777777777776,23.0,29.9
e8944672085f00e068dcba7ccf1c9140,21.62,Minnesota Twinsv. Detroit Tigers,114,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",2 sec,youngfeiler,1.6855555555555557,45.0,51.3
dc4890df94e7c10598017e488757c759,13.87,Pittsburgh Piratesv. New York Mets,184,['Fanduel'],"Mon, Aug 14, 2023, 06:00 PM MDT",3 sec,youngfeiler,2.415,17.0,31.28
dc4890df94e7c10598017e488757c759,11.31,Pittsburgh Piratesv. New York Mets,165,"['Betmgm', 'Pointsbetus']","Mon, Aug 14, 2023, 06:00 PM MDT",1 min 10 sec,micah,2.470555555555555,10.0,16.5
e8944672085f00e068dcba7ccf1c9140,11.33,Minnesota Twinsv. Detroit Tigers,140,['Fanduel'],"Mon, Aug 14, 2023, 06:00 PM MDT",5 sec,youngfeiler,2.15578947368421,17.0,23.8
e8944672085f00e068dcba7ccf1c9140,10.52,Minnesota Twinsv. Detroit Tigers,135,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",14 sec,micah,2.1715789473684204,10.0,13.5
5d375be4559e63b7f3c7a927cb10c68f,13.46,Philadelphia Philliesv. Toronto Blue Jays,120,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",1 sec,micah,1.9389473684210523,17.0,20.4
6e104c6643a09badaefa6be2a6f5ca2d,11.96,Cleveland Guardiansv. Cincinnati Reds,-142,['Fanduel'],"Mon, Aug 14, 2023, 06:00 PM MDT",9 sec,youngfeiler,1.5184210526315791,33.0,23.23943661971831
6e104c6643a09badaefa6be2a6f5ca2d,30.29,Cincinnati Redsv. Cleveland Guardians,240,['Bovada'],"Mon, Aug 14, 2023, 06:00 PM MDT",22 sec,youngfeiler,2.609473684210527,25.0,60.0
62db533fdc66879c06016600a15dcc00,10.48,Miami Marlinsv. Houston Astros,104,['Fanduel'],"Mon, Aug 14, 2023, 06:00 PM MDT",12 sec,micah,1.8827777777777777,14.55,15.132
ca8216bba24ee690407c25978a298054,10.38,Boston Red Soxv. Washington Nationals,-165,['Betmgm'],"Mon, Aug 14, 2023 at 06:00 PM MDT",1 min 49 sec,youngfeiler,1.576315789473684,40.0,24.24242424242424
5d375be4559e63b7f3c7a927cb10c68f,61.68,Toronto Blue Jaysv. Philadelphia Phillies,260,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",2 sec,micah,2.164736842105264,30.0,78.0
5d375be4559e63b7f3c7a927cb10c68f,30.5,Toronto Blue Jaysv. Philadelphia Phillies,220,['Betmgm'],"Mon, Aug 14, 2023 at 06:00 PM MDT",24 sec,youngfeiler,2.4521052631578955,30.0,66.0
e8944672085f00e068dcba7ccf1c9140,11.22,Minnesota Twinsv. Detroit Tigers,175,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",24 sec,micah,2.472631578947368,10.0,17.5
ca8216bba24ee690407c25978a298054,19.68,Washington Nationalsv. Boston Red Sox,150,['Pointsbetus'],"Mon, Aug 14, 2023, 06:00 PM MDT",18 sec,micah,2.088888888888889,20.0,30.0
2938aeec6fbf0c1f8139610788952cfc,12.3,Los Angeles Angelsv. Texas Rangers,194,['Fanduel'],"Mon, Aug 14, 2023, 06:00 PM MDT",2 sec,micah,2.6178947368421053,10.0,19.4
5d375be4559e63b7f3c7a927cb10c68f,23.25,Toronto Blue Jaysv. Philadelphia Phillies,155,['Draftkings'],"Mon, Aug 14, 2023 at 06:00 PM MDT",7 sec,youngfeiler,2.028421052631579,30.0,46.5
5d375be4559e63b7f3c7a927cb10c68f,23.25,Toronto Blue Jaysv. Philadelphia Phillies,145,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",29 sec,micah,2.028421052631579,20.0,29.0
5d375be4559e63b7f3c7a927cb10c68f,17.31,Philadelphia Philliesv. Toronto Blue Jays,-112,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",50 sec,micah,1.8242105263157893,40.0,35.71428571428571
7e721afef03fa70a1b0a04a0fdbe70b1,20.82,Kansas City Royalsv. Seattle Mariners,130,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",5 sec,youngfeiler,1.870555555555556,20.0,26.0
62db533fdc66879c06016600a15dcc00,15.13,Miami Marlinsv. Houston Astros,275,['Bovada'],"Mon, Aug 14, 2023, 06:00 PM MDT",10 sec,youngfeiler,3.387368421052632,11.0,30.25
e8944672085f00e068dcba7ccf1c9140,10.01,Minnesota Twinsv. Detroit Tigers,240,['Bovada'],"Mon, Aug 14, 2023, 06:00 PM MDT",1 sec,youngfeiler,3.181578947368422,9.0,21.6
83a029a2ee070d3518aba42e3a8c8b20,15.32,Colorado Rockiesv. Arizona Diamondbacks,240,['Fanduel'],"Mon, Aug 14, 2023, 06:00 PM MDT",17 sec,youngfeiler,2.8616666666666664,14.0,33.6
5d375be4559e63b7f3c7a927cb10c68f,41.03,Philadelphia Philliesv. Toronto Blue Jays,310,['Pointsbetus'],"Mon, Aug 14, 2023, 06:00 PM MDT",12 sec,youngfeiler,3.0489473684210533,20.0,62.0
e8944672085f00e068dcba7ccf1c9140,11.99,Detroit Tigersv. Minnesota Twins,-118,['Fanduel'],"Mon, Aug 14, 2023, 06:00 PM MDT",25 sec,youngfeiler,1.7055555555555562,29.0,24.57627118644068
dc4890df94e7c10598017e488757c759,18.89,New York Metsv. Pittsburgh Pirates,375,['Bovada'],"Mon, Aug 14, 2023, 06:00 PM MDT",16 sec,youngfeiler,2.943888888888889,6.0,22.5
e8944672085f00e068dcba7ccf1c9140,14.89,Detroit Tigersv. Minnesota Twins,135,['Bovada'],"Mon, Aug 14, 2023, 06:00 PM MDT",25 sec,youngfeiler,1.9583333333333333,25.0,33.75
62db533fdc66879c06016600a15dcc00,15.45,Houston Astrosv. Miami Marlins,-335,['Barstool'],"Mon, Aug 14, 2023, 06:00 PM MDT",17 sec,youngfeiler,1.1347368421052633,107.0,31.94029850746269
5d375be4559e63b7f3c7a927cb10c68f,10.75,Philadelphia Philliesv. Toronto Blue Jays,520,['Fanduel'],"Mon, Aug 14, 2023, 06:00 PM MDT",19 sec,youngfeiler,6.0950000000000015,4.0,20.8
83a029a2ee070d3518aba42e3a8c8b20,11.26,Colorado Rockiesv. Arizona Diamondbacks,170,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",1 min 27 sec,youngfeiler,2.471666666666666,13.0,22.1
83a029a2ee070d3518aba42e3a8c8b20,11.26,Colorado Rockiesv. Arizona Diamondbacks,170,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",1 min 38 sec,youngfeiler,2.471666666666666,13.0,22.1
e8944672085f00e068dcba7ccf1c9140,12.25,Detroit Tigersv. Minnesota Twins,1050,['Fanduel'],"Mon, Aug 14, 2023, 06:00 PM MDT",12 sec,youngfeiler,10.868666666666666,2.0,21.0
61267bf7adf058eb4287b78f5f0de10f,25.93,Oakland Athleticsv. St. Louis Cardinals,1250,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",3 sec,youngfeiler,11.911111111111111,4.0,50.0
83a029a2ee070d3518aba42e3a8c8b20,10.23,Colorado Rockiesv. Arizona Diamondbacks,210,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",2 min 28 sec,henrydyer,2.812222222222222,12.18,25.578
7e721afef03fa70a1b0a04a0fdbe70b1,11.05,Kansas City Royalsv. Seattle Mariners,325,['Pointsbetus'],"Mon, Aug 14, 2023, 06:00 PM MDT",35 sec,youngfeiler,4.277222222222224,6.0,19.5
61267bf7adf058eb4287b78f5f0de10f,12.86,Oakland Athleticsv. St. Louis Cardinals,1400,"['Betmgm', 'Fanduel']","Mon, Aug 14, 2023, 06:00 PM MDT",17 sec,henrydyer,12.404545454545454,2.47,34.580000000000005
c17368144ab88614067c3c829ce43928,13.04,Chicago White Soxv. Chicago Cubs,210,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",17 sec,youngfeiler,2.8750000000000004,12.0,25.2
2938aeec6fbf0c1f8139610788952cfc,37.3,Los Angeles Angelsv. Texas Rangers,1550,['Fanduel'],"Mon, Aug 14, 2023 at 06:00 PM MDT",35 sec,micah,12.017142857142858,3.61,55.955
2938aeec6fbf0c1f8139610788952cfc,53.51,Los Angeles Angelsv. Texas Rangers,1200,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",6 sec,youngfeiler,12.377333333333334,6.0,72.0
5b8e260609cf671450546a4dbf2e80d1,10.06,Baltimore Oriolesv. San Diego Padres,135,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",2 sec,micah,2.180555555555556,10.0,13.5
5b8e260609cf671450546a4dbf2e80d1,15.87,Baltimore Oriolesv. San Diego Padres,160,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",5 sec,youngfeiler,2.243888888888889,20.0,32.0
83a029a2ee070d3518aba42e3a8c8b20,12.19,Colorado Rockiesv. Arizona Diamondbacks,270,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",3 sec,youngfeiler,3.208888888888888,10.0,27.0
83a029a2ee070d3518aba42e3a8c8b20,18.56,Arizona Diamondbacksv. Colorado Rockies,-109,['Draftkings'],"Mon, Aug 14, 2023, 08:00 PM EDT",33 sec,ashmoneyman,1.611052631578947,25.91,23.77064220183486
c17368144ab88614067c3c829ce43928,12.41,Chicago Cubsv. Chicago White Sox,229,['Pointsbetus'],"Mon, Aug 14, 2023, 08:00 PM EDT",26 sec,ashmoneyman,2.935555555555556,6.59,15.0911
c17368144ab88614067c3c829ce43928,12.41,Chicago Cubsv. Chicago White Sox,210,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",32 sec,youngfeiler,2.935555555555556,11.0,23.1
83a029a2ee070d3518aba42e3a8c8b20,11.79,Colorado Rockiesv. Arizona Diamondbacks,160,['Barstool'],"Mon, Aug 14, 2023 at 06:00 PM MDT",4 sec,micah,2.4152631578947363,20.0,32.0
83a029a2ee070d3518aba42e3a8c8b20,27.35,Colorado Rockiesv. Arizona Diamondbacks,250,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",9 sec,youngfeiler,2.748421052631579,23.0,57.5
83a029a2ee070d3518aba42e3a8c8b20,10.24,Arizona Diamondbacksv. Colorado Rockies,-145,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",28 sec,youngfeiler,1.551111111111111,31.0,21.379310344827587
83a029a2ee070d3518aba42e3a8c8b20,21.93,Colorado Rockiesv. Arizona Diamondbacks,250,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",4 sec,youngfeiler,2.4194444444444447,24.0,60.0
83a029a2ee070d3518aba42e3a8c8b20,13.18,Arizona Diamondbacksv. Colorado Rockies,125,['Bovada'],"Mon, Aug 14, 2023, 06:00 PM MDT",5 sec,youngfeiler,1.943888888888889,23.0,28.75
83a029a2ee070d3518aba42e3a8c8b20,36.61,Arizona Diamondbacksv. Colorado Rockies,400,['Draftkings'],"Mon, Aug 14, 2023, 06:00 PM MDT",4 sec,youngfeiler,3.66,20.0,80.0
83a029a2ee070d3518aba42e3a8c8b20,21.98,Arizona Diamondbacksv. Colorado Rockies,400,"['Betmgm', 'Draftkings']","Mon, Aug 14, 2023 at 06:00 PM MDT",3 sec,micah,4.098888888888889,15.0,60.0
c677b4f6f04e68a26b2f0bdcc8a9ecb6,29.79,Tampa Bay Raysv. San Francisco Giants,220,['Betmgm'],"Mon, Aug 14, 2023, 06:00 PM MDT",6 sec,youngfeiler,2.4655555555555555,29.0,63.8
83a029a2ee070d3518aba42e3a8c8b20,129.93,Colorado Rockiesv. Arizona Diamondbacks,425,['Betmgm'],"Mon, Aug 14, 2023 at 06:00 PM MDT",1 min 9 sec,micah,2.283333333333333,10.0,42.5
03ab70d192ef1b83af998d56ebca587b,46.21,Detroit Tigersv. Minnesota Twins,290,['Draftkings'],"Tue, Aug 15, 2023 at 06:00 PM MDT",6 sec,youngfeiler,2.530555555555556,35.0,101.5
03ab70d192ef1b83af998d56ebca587b,18.85,Detroit Tigersv. Minnesota Twins,410,['Draftkings'],"Tue, Aug 15, 2023 at 06:00 PM MDT",5 sec,youngfeiler,4.29111111111111,9.0,36.9
8850a9eabb170029b258eb019381f129,12.15,Pittsburgh Piratesv. New York Mets,210,['Fanduel'],"Tue, Aug 15, 2023 at 06:00 PM MDT",1 sec,youngfeiler,2.764210526315789,12.0,25.2
8850a9eabb170029b258eb019381f129,11.07,New York Metsv. Pittsburgh Pirates,-190,['Draftkings'],"Tue, Aug 15, 2023 at 06:00 PM MDT",5 sec,youngfeiler,1.3505263157894738,50.0,26.31578947368421
8850a9eabb170029b258eb019381f129,10.16,Pittsburgh Piratesv. New York Mets,210,['Betmgm'],"Tue, Aug 15, 2023 at 06:00 PM MDT",37 sec,youngfeiler,2.8142105263157893,10.0,21.0
03ab70d192ef1b83af998d56ebca587b,10.6,Detroit Tigersv. Minnesota Twins,376,['Betmgm'],"Tue, Aug 15, 2023 at 06:00 PM MDT",2 sec,youngfeiler,3.9783333333333335,10.0,37.6
8850a9eabb170029b258eb019381f129,10.15,Pittsburgh Piratesv. New York Mets,229,['Betmgm'],"Tue, Aug 15, 2023, 06:00 PM MDT",2 sec,nicothedon,2.995789473684211,2.14,4.9006
8850a9eabb170029b258eb019381f129,10.76,Pittsburgh Piratesv. New York Mets,250,['Betmgm'],"Tue, Aug 15, 2023, 06:00 PM MDT",18 sec,youngfeiler,3.16,10.0,25.0
8850a9eabb170029b258eb019381f129,14.21,Pittsburgh Piratesv. New York Mets,250,['Draftkings'],"Tue, Aug 15, 2023 at 06:00 PM MDT",8 sec,micah,2.9768421052631573,9.0,22.5
8850a9eabb170029b258eb019381f129,17.91,Pittsburgh Piratesv. New York Mets,420,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",8 sec,youngfeiler,4.409999999999999,9.0,37.8
03ab70d192ef1b83af998d56ebca587b,14.1,Detroit Tigersv. Minnesota Twins,333,['Betmgm'],"Tue, Aug 15, 2023, 06:00 PM MDT",10 sec,youngfeiler,3.795,9.0,29.97
8850a9eabb170029b258eb019381f129,14.87,Pittsburgh Piratesv. New York Mets,850,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",5 sec,youngfeiler,7.834736842105262,4.0,34.0
03ab70d192ef1b83af998d56ebca587b,17.18,Detroit Tigersv. Minnesota Twins,340,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",35 sec,youngfeiler,3.755,10.0,34.0
03ab70d192ef1b83af998d56ebca587b,16.84,Minnesota Twinsv. Detroit Tigers,108,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",39 sec,youngfeiler,1.8144444444444443,32.0,34.56
03ab70d192ef1b83af998d56ebca587b,25.64,Minnesota Twinsv. Detroit Tigers,310,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",6 sec,youngfeiler,3.0244444444444447,12.0,37.2
03ab70d192ef1b83af998d56ebca587b,17.84,Minnesota Twinsv. Detroit Tigers,450,['Pointsbetus'],"Tue, Aug 15, 2023 at 06:00 PM MDT",2 min 53 sec,micah,4.667222222222222,10.0,45.0
4705342e437acbc9e7d1e91692ec3deb,10.58,Colorado Rockiesv. Arizona Diamondbacks,180,['Betmgm'],"Tue, Aug 15, 2023, 06:00 PM MDT",23 sec,youngfeiler,2.532105263157894,12.0,21.6
4705342e437acbc9e7d1e91692ec3deb,11.56,Arizona Diamondbacksv. Colorado Rockies,-160,['Betmgm'],"Tue, Aug 15, 2023, 06:00 PM MDT",4 sec,youngfeiler,1.4521052631578946,40.0,25.0
92bc66732b5cc57d304731c6499eeb25,28.97,San Francisco Giantsv. Tampa Bay Rays,152,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",0 sec,youngfeiler,1.9539285714285708,40.0,60.8
4705342e437acbc9e7d1e91692ec3deb,15.25,Colorado Rockiesv. Arizona Diamondbacks,170,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",7 sec,youngfeiler,2.342631578947368,20.0,34.0
4705342e437acbc9e7d1e91692ec3deb,15.25,Colorado Rockiesv. Arizona Diamondbacks,160,['Draftkings'],"Tue, Aug 15, 2023 at 06:00 PM MDT",43 sec,micah,2.342631578947368,10.0,16.0
92bc66732b5cc57d304731c6499eeb25,15.01,San Francisco Giantsv. Tampa Bay Rays,-110,['Bovada'],"Tue, Aug 15, 2023, 06:00 PM MDT",2 sec,youngfeiler,1.6955555555555557,34.0,30.909090909090907
92bc66732b5cc57d304731c6499eeb25,12.04,San Francisco Giantsv. Tampa Bay Rays,100,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",7 sec,youngfeiler,1.785,20.0,20.0
92bc66732b5cc57d304731c6499eeb25,12.04,San Francisco Giantsv. Tampa Bay Rays,110,['Draftkings'],"Tue, Aug 15, 2023 at 06:00 PM MDT",42 sec,micah,1.785,12.0,13.2
92bc66732b5cc57d304731c6499eeb25,10.11,San Francisco Giantsv. Tampa Bay Rays,150,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",11 sec,youngfeiler,2.270555555555555,15.0,22.5
4705342e437acbc9e7d1e91692ec3deb,14.12,Colorado Rockiesv. Arizona Diamondbacks,160,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",1 sec,youngfeiler,2.243157894736842,20.0,32.0
4705342e437acbc9e7d1e91692ec3deb,10.07,Colorado Rockiesv. Arizona Diamondbacks,190,['Draftkings'],"Tue, Aug 15, 2023 at 06:00 PM MDT",10 min 32 sec,Sbeckwes,2.634736842105263,0.26,0.494
92bc66732b5cc57d304731c6499eeb25,10.11,San Francisco Giantsv. Tampa Bay Rays,150,['Fanduel'],"Tue, Aug 15, 2023 at 06:00 PM MDT",20 min 15 sec,Sbeckwes,2.270555555555555,0.34,0.5100000000000001
4705342e437acbc9e7d1e91692ec3deb,10.48,Arizona Diamondbacksv. Colorado Rockies,-130,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",1 min 44 sec,youngfeiler,1.6021052631578947,30.0,23.07692307692308
4705342e437acbc9e7d1e91692ec3deb,22.35,Arizona Diamondbacksv. Colorado Rockies,196,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",13 sec,youngfeiler,2.5336842105263155,25.0,49.0
92bc66732b5cc57d304731c6499eeb25,13.54,San Francisco Giantsv. Tampa Bay Rays,160,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",1 min 15 sec,youngfeiler,2.2900000000000005,18.0,28.8
92bc66732b5cc57d304731c6499eeb25,13.05,San Francisco Giantsv. Tampa Bay Rays,250,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",10 sec,youngfeiler,3.1844444444444453,10.0,25.0
4705342e437acbc9e7d1e91692ec3deb,10.2,Colorado Rockiesv. Arizona Diamondbacks,-160,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",4 sec,youngfeiler,1.4699999999999998,35.0,21.875
92bc66732b5cc57d304731c6499eeb25,14.11,San Francisco Giantsv. Tampa Bay Rays,310,['Barstool'],"Tue, Aug 15, 2023, 06:00 PM MDT",2 sec,youngfeiler,3.680555555555556,9.0,27.9
4705342e437acbc9e7d1e91692ec3deb,15.78,Colorado Rockiesv. Arizona Diamondbacks,130,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",17 sec,youngfeiler,2.0383333333333327,30.0,39.0
4705342e437acbc9e7d1e91692ec3deb,42.84,Colorado Rockiesv. Arizona Diamondbacks,450,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",46 sec,youngfeiler,3.850555555555556,20.0,90.0
4705342e437acbc9e7d1e91692ec3deb,10.42,Colorado Rockiesv. Arizona Diamondbacks,350,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",2 sec,youngfeiler,3.8488888888888897,9.0,31.5
4705342e437acbc9e7d1e91692ec3deb,12.66,Arizona Diamondbacksv. Colorado Rockies,170,['Bovada'],"Tue, Aug 15, 2023, 06:00 PM MDT",19 sec,youngfeiler,2.3966666666666665,16.0,27.2
4705342e437acbc9e7d1e91692ec3deb,12.66,Arizona Diamondbacksv. Colorado Rockies,170,['Bovada'],"Tue, Aug 15, 2023, 06:00 PM MDT",1 min 6 sec,youngfeiler,2.3966666666666665,16.0,27.2
4705342e437acbc9e7d1e91692ec3deb,23.04,Arizona Diamondbacksv. Colorado Rockies,250,['Betmgm'],"Tue, Aug 15, 2023, 06:00 PM MDT",30 sec,youngfeiler,2.519473684210526,23.0,57.5
4705342e437acbc9e7d1e91692ec3deb,11.75,Arizona Diamondbacksv. Colorado Rockies,280,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",18 sec,youngfeiler,3.49,9.0,25.2
4705342e437acbc9e7d1e91692ec3deb,10.57,Colorado Rockiesv. Arizona Diamondbacks,210,['Bovada'],"Tue, Aug 15, 2023, 06:00 PM MDT",2 min 17 sec,youngfeiler,2.8942105263157893,10.0,21.0
4705342e437acbc9e7d1e91692ec3deb,15.95,Colorado Rockiesv. Arizona Diamondbacks,490,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",13 sec,youngfeiler,4.571111111111111,7.0,34.3
405368d612293cef246d66fb0e59e2e5,19.84,Cleveland Guardiansv. Cincinnati Reds,350,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",10 sec,youngfeiler,3.755,12.0,42.0
eb6652c9d39ca824968333b3261dfa94,27.82,St. Louis Cardinalsv. Oakland Athletics,260,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",1 sec,youngfeiler,2.738181818181818,25.0,65.0
eb6652c9d39ca824968333b3261dfa94,10.05,St. Louis Cardinalsv. Oakland Athletics,300,['Pointsbetus'],"Tue, Aug 15, 2023, 06:00 PM MDT",16 sec,youngfeiler,3.4529411764705884,8.0,24.0
405368d612293cef246d66fb0e59e2e5,18.51,Cleveland Guardiansv. Cincinnati Reds,270,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",8 sec,youngfeiler,3.122105263157894,15.0,40.5
405368d612293cef246d66fb0e59e2e5,12.82,Cleveland Guardiansv. Cincinnati Reds,290,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",8 sec,youngfeiler,3.501052631578947,9.0,26.1
eb6652c9d39ca824968333b3261dfa94,17.86,St. Louis Cardinalsv. Oakland Athletics,260,['Bovada'],"Tue, Aug 15, 2023, 06:00 PM MDT",7 sec,youngfeiler,2.927222222222221,12.0,31.2
f7d9866ff06b61ac05ca2b91f93c51ee,11.78,Toronto Blue Jaysv. Philadelphia Phillies,-105,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",1 sec,youngfeiler,1.7444444444444442,26.0,24.76190476190476
f7d9866ff06b61ac05ca2b91f93c51ee,20.2,Toronto Blue Jaysv. Philadelphia Phillies,130,['Bovada'],"Tue, Aug 15, 2023, 06:00 PM MDT",14 sec,youngfeiler,1.955,32.0,41.6
d7487366bc85a2641ec34fc61527e734,21.0,Miami Marlinsv. Houston Astros,940,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",40 sec,youngfeiler,8.43,5.0,47.0
405368d612293cef246d66fb0e59e2e5,11.44,Cleveland Guardiansv. Cincinnati Reds,195,['Betmgm'],"Tue, Aug 15, 2023, 06:00 PM MDT",1 sec,youngfeiler,2.557368421052632,13.0,25.35
405368d612293cef246d66fb0e59e2e5,10.55,Cleveland Guardiansv. Cincinnati Reds,200,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",1 sec,youngfeiler,2.713684210526316,11.0,22.0
f7d9866ff06b61ac05ca2b91f93c51ee,10.31,Toronto Blue Jaysv. Philadelphia Phillies,124,['Draftkings'],"Tue, Aug 15, 2023, 06:00 PM MDT",8 sec,youngfeiler,2.085,16.0,19.84
eb6652c9d39ca824968333b3261dfa94,14.93,St. Louis Cardinalsv. Oakland Athletics,410,['Fanduel'],"Tue, Aug 15, 2023, 06:00 PM MDT",12 sec,youngfeiler,4.089444444444444,5.0,20.5
