date,my_id,number_of_game_today,day_of_week,away_team,away_team_league,away_team_game_number,home_team,home_team_league,home_team_game_number,day_night,park_id
20230718,Atlanta BravesArizona Diamondbacks20230718,0,Tue,Arizona Diamondbacks,NL,95,Atlanta Braves,NL,95,N,ATL03
20230718,Baltimore OriolesLos Angeles Dodgers20230718,0,Tue,Los Angeles Dodgers,NL,94,Baltimore Orioles,AL,94,N,WIL02
20230718,Chicago CubsWashington Nationals20230718,0,Tue,Washington Nationals,NL,95,Chicago Cubs,NL,95,N,CHI11
20230718,Cincinnati RedsSan Francisco Giants20230718,0,Tue,San Francisco Giants,NL,96,Cincinnati Reds,NL,97,N,DYE01
20230718,Colorado RockiesHouston Astros20230718,0,Tue,Houston Astros,AL,95,Colorado Rockies,NL,95,N,DEN02
20230718,Kansas City RoyalsDetroit Tigers20230718,0,Tue,Detroit Tigers,AL,95,Kansas City Royals,AL,96,N,KAN06
20230718,New York MetsChicago White Sox20230718,0,Tue,Chicago White Sox,AL,96,New York Mets,NL,95,N,NYC20
20230718,Oakland AthleticsBoston Red Sox20230718,0,Tue,Boston Red Sox,AL,96,Oakland Athletics,AL,97,N,OAK01
20230718,Philadelphia PhilliesMilwaukee Brewers20230718,0,Tue,Milwaukee Brewers,NL,95,Philadelphia Phillies,NL,95,N,PHI13
20230718,Pittsburgh PiratesCleveland Guardians20230718,0,Tue,Cleveland Guardians,AL,95,Pittsburgh Pirates,NL,95,N,PIT08
20230718,Seattle MarinersMinnesota Twins20230718,0,Tue,Minnesota Twins,AL,96,Seattle Mariners,AL,94,N,SEA03
20230718,St. Louis CardinalsMiami Marlins20230718,0,Tue,Miami Marlins,NL,97,St. Louis Cardinals,NL,95,N,STL10
20230718,Texas RangersTampa Bay Rays20230718,0,Tue,Tampa Bay Rays,AL,98,Texas Rangers,AL,96,N,ARL03
20230718,Toronto Blue JaysSan Diego Padres20230718,0,Tue,San Diego Padres,NL,95,Toronto Blue Jays,AL,95,N,TOR02
20230719,Los Angeles AngelsNew York Yankees20230719,0,Wed,New York Yankees,AL,97,Los Angeles Angels,AL,97,D,ANA01
20230719,Atlanta BravesArizona Diamondbacks20230719,0,Wed,Arizona Diamondbacks,NL,96,Atlanta Braves,NL,96,N,ATL03
20230719,Baltimore OriolesLos Angeles Dodgers20230719,0,Wed,Los Angeles Dodgers,NL,95,Baltimore Orioles,AL,95,D,WIL02
20230719,Chicago CubsWashington Nationals20230719,0,Wed,Washington Nationals,NL,96,Chicago Cubs,NL,96,N,CHI11
20230719,Cincinnati RedsSan Francisco Giants20230719,0,Wed,San Francisco Giants,NL,97,Cincinnati Reds,NL,98,N,DYE01
20230719,Colorado RockiesHouston Astros20230719,0,Wed,Houston Astros,AL,96,Colorado Rockies,NL,96,D,DEN02
20230719,Kansas City RoyalsDetroit Tigers20230719,0,Wed,Detroit Tigers,AL,96,Kansas City Royals,AL,97,N,KAN06
20230719,New York MetsChicago White Sox20230719,0,Wed,Chicago White Sox,AL,97,New York Mets,NL,96,N,NYC20
20230719,Oakland AthleticsBoston Red Sox20230719,0,Wed,Boston Red Sox,AL,97,Oakland Athletics,AL,98,N,OAK01
20230719,Philadelphia PhilliesMilwaukee Brewers20230719,0,Wed,Milwaukee Brewers,NL,96,Philadelphia Phillies,NL,96,N,PHI13
20230719,Pittsburgh PiratesCleveland Guardians20230719,0,Wed,Cleveland Guardians,AL,96,Pittsburgh Pirates,NL,96,N,PIT08
20230719,Seattle MarinersMinnesota Twins20230719,0,Wed,Minnesota Twins,AL,97,Seattle Mariners,AL,95,N,SEA03
20230719,St. Louis CardinalsMiami Marlins20230719,0,Wed,Miami Marlins,NL,98,St. Louis Cardinals,NL,96,D,STL10
20230719,Texas RangersTampa Bay Rays20230719,0,Wed,Tampa Bay Rays,AL,99,Texas Rangers,AL,97,D,ARL03
20230719,Toronto Blue JaysSan Diego Padres20230719,0,Wed,San Diego Padres,NL,96,Toronto Blue Jays,AL,96,N,TOR02
20230720,Atlanta BravesArizona Diamondbacks20230720,0,Thu,Arizona Diamondbacks,NL,97,Atlanta Braves,NL,97,N,ATL03
20230720,Chicago CubsSt. Louis Cardinals20230720,0,Thu,St. Louis Cardinals,NL,97,Chicago Cubs,NL,97,N,CHI11
20230720,Cincinnati RedsSan Francisco Giants20230720,0,Thu,San Francisco Giants,NL,98,Cincinnati Reds,NL,99,N,DYE01
20230720,Kansas City RoyalsDetroit Tigers20230720,0,Thu,Detroit Tigers,AL,97,Kansas City Royals,AL,98,D,KAN06
20230720,New York MetsChicago White Sox20230720,0,Thu,Chicago White Sox,AL,98,New York Mets,NL,97,D,NYC20
20230720,Oakland AthleticsHouston Astros20230720,0,Thu,Houston Astros,AL,97,Oakland Athletics,AL,99,N,OAK01
20230720,Philadelphia PhilliesMilwaukee Brewers20230720,0,Thu,Milwaukee Brewers,NL,97,Philadelphia Phillies,NL,97,N,PHI13
20230720,Seattle MarinersMinnesota Twins20230720,0,Thu,Minnesota Twins,AL,98,Seattle Mariners,AL,96,N,SEA03
20230720,Tampa Bay RaysBaltimore Orioles20230720,0,Thu,Baltimore Orioles,AL,96,Tampa Bay Rays,AL,100,N,STP01
20230720,Toronto Blue JaysSan Diego Padres20230720,0,Thu,San Diego Padres,NL,97,Toronto Blue Jays,AL,97,D,TOR02
20230721,Los Angeles AngelsPittsburgh Pirates20230721,0,Fri,Pittsburgh Pirates,NL,97,Los Angeles Angels,AL,98,N,ANA01
20230721,Boston Red SoxNew York Mets20230721,0,Fri,New York Mets,NL,98,Boston Red Sox,AL,98,N,BOS07
20230721,Chicago CubsSt. Louis Cardinals20230721,0,Fri,St. Louis Cardinals,NL,98,Chicago Cubs,NL,98,D,CHI11
20230721,Cincinnati RedsArizona Diamondbacks20230721,0,Fri,Arizona Diamondbacks,NL,98,Cincinnati Reds,NL,100,N,DYE01
20230721,Cleveland GuardiansPhiladelphia Phillies20230721,0,Fri,Philadelphia Phillies,NL,98,Cleveland Guardians,AL,97,N,CLE08
20230721,Detroit TigersSan Diego Padres20230721,0,Fri,San Diego Padres,NL,98,Detroit Tigers,AL,98,N,DET05
20230721,Miami MarlinsColorado Rockies20230721,0,Fri,Colorado Rockies,NL,97,Miami Marlins,NL,99,N,MIA02
20230721,Milwaukee BrewersAtlanta Braves20230721,0,Fri,Atlanta Braves,NL,98,Milwaukee Brewers,NL,98,N,MIL06
20230721,Minnesota TwinsChicago White Sox20230721,0,Fri,Chicago White Sox,AL,99,Minnesota Twins,AL,99,N,MIN04
20230721,New York YankeesKansas City Royals20230721,0,Fri,Kansas City Royals,AL,99,New York Yankees,AL,98,N,NYC21
20230721,Oakland AthleticsHouston Astros20230721,0,Fri,Houston Astros,AL,98,Oakland Athletics,AL,100,N,OAK01
20230721,Seattle MarinersToronto Blue Jays20230721,0,Fri,Toronto Blue Jays,AL,98,Seattle Mariners,AL,97,N,SEA03
20230721,Tampa Bay RaysBaltimore Orioles20230721,0,Fri,Baltimore Orioles,AL,97,Tampa Bay Rays,AL,101,N,STP01
20230721,Texas RangersLos Angeles Dodgers20230721,0,Fri,Los Angeles Dodgers,NL,96,Texas Rangers,AL,98,N,ARL03
20230721,Washington NationalsSan Francisco Giants20230721,0,Fri,San Francisco Giants,NL,99,Washington Nationals,NL,97,N,WAS11
20230722,Los Angeles AngelsPittsburgh Pirates20230722,0,Sat,Pittsburgh Pirates,NL,98,Los Angeles Angels,AL,99,N,ANA01
20230722,Boston Red SoxNew York Mets20230722,0,Sat,New York Mets,NL,99,Boston Red Sox,AL,99,D,BOS07
20230722,Chicago CubsSt. Louis Cardinals20230722,0,Sat,St. Louis Cardinals,NL,99,Chicago Cubs,NL,99,D,CHI11
20230722,Cincinnati RedsArizona Diamondbacks20230722,0,Sat,Arizona Diamondbacks,NL,99,Cincinnati Reds,NL,101,D,DYE01
20230722,Cleveland GuardiansPhiladelphia Phillies20230722,0,Sat,Philadelphia Phillies,NL,99,Cleveland Guardians,AL,98,N,CLE08
20230722,Detroit TigersSan Diego Padres20230722,0,Sat,San Diego Padres,NL,99,Detroit Tigers,AL,99,N,DET05
20230722,Miami MarlinsColorado Rockies20230722,0,Sat,Colorado Rockies,NL,98,Miami Marlins,NL,100,D,MIA02
20230722,Milwaukee BrewersAtlanta Braves20230722,0,Sat,Atlanta Braves,NL,99,Milwaukee Brewers,NL,99,N,MIL06
20230722,Minnesota TwinsChicago White Sox20230722,0,Sat,Chicago White Sox,AL,100,Minnesota Twins,AL,100,N,MIN04
20230722,New York YankeesKansas City Royals20230722,0,Sat,Kansas City Royals,AL,100,New York Yankees,AL,99,D,NYC21
20230722,Oakland AthleticsHouston Astros20230722,0,Sat,Houston Astros,AL,99,Oakland Athletics,AL,101,N,OAK01
20230722,Seattle MarinersToronto Blue Jays20230722,0,Sat,Toronto Blue Jays,AL,99,Seattle Mariners,AL,98,D,SEA03
20230722,Tampa Bay RaysBaltimore Orioles20230722,0,Sat,Baltimore Orioles,AL,98,Tampa Bay Rays,AL,102,D,STP01
20230722,Texas RangersLos Angeles Dodgers20230722,0,Sat,Los Angeles Dodgers,NL,97,Texas Rangers,AL,99,D,ARL03
20230722,Washington NationalsSan Francisco Giants20230722,0,Sat,San Francisco Giants,NL,100,Washington Nationals,NL,98,N,WAS11
20230723,Los Angeles AngelsPittsburgh Pirates20230723,0,Sun,Pittsburgh Pirates,NL,99,Los Angeles Angels,AL,100,D,ANA01
20230723,Boston Red SoxNew York Mets20230723,0,Sun,New York Mets,NL,100,Boston Red Sox,AL,100,N,BOS07
20230723,Chicago CubsSt. Louis Cardinals20230723,0,Sun,St. Louis Cardinals,NL,100,Chicago Cubs,NL,100,D,CHI11
20230723,Cincinnati RedsArizona Diamondbacks20230723,0,Sun,Arizona Diamondbacks,NL,100,Cincinnati Reds,NL,102,D,DYE01
20230723,Cleveland GuardiansPhiladelphia Phillies20230723,0,Sun,Philadelphia Phillies,NL,100,Cleveland Guardians,AL,99,D,CLE08
20230723,Detroit TigersSan Diego Padres20230723,0,Sun,San Diego Padres,NL,100,Detroit Tigers,AL,100,N,DET05
20230723,Miami MarlinsColorado Rockies20230723,0,Sun,Colorado Rockies,NL,99,Miami Marlins,NL,101,D,MIA02
20230723,Milwaukee BrewersAtlanta Braves20230723,0,Sun,Atlanta Braves,NL,100,Milwaukee Brewers,NL,100,D,MIL06
20230723,Minnesota TwinsChicago White Sox20230723,0,Sun,Chicago White Sox,AL,101,Minnesota Twins,AL,101,D,MIN04
20230723,New York YankeesKansas City Royals20230723,0,Sun,Kansas City Royals,AL,101,New York Yankees,AL,100,D,NYC21
20230723,Oakland AthleticsHouston Astros20230723,0,Sun,Houston Astros,AL,100,Oakland Athletics,AL,102,D,OAK01
20230723,Seattle MarinersToronto Blue Jays20230723,0,Sun,Toronto Blue Jays,AL,100,Seattle Mariners,AL,99,D,SEA03
20230723,Tampa Bay RaysBaltimore Orioles20230723,0,Sun,Baltimore Orioles,AL,99,Tampa Bay Rays,AL,103,D,STP01
20230723,Texas RangersLos Angeles Dodgers20230723,0,Sun,Los Angeles Dodgers,NL,98,Texas Rangers,AL,100,D,ARL03
20230723,Washington NationalsSan Francisco Giants20230723,0,Sun,San Francisco Giants,NL,101,Washington Nationals,NL,99,D,WAS11
20230724,Arizona DiamondbacksSt. Louis Cardinals20230724,0,Mon,St. Louis Cardinals,NL,101,Arizona Diamondbacks,NL,101,N,PHO01
20230724,Cleveland GuardiansKansas City Royals20230724,0,Mon,Kansas City Royals,AL,102,Cleveland Guardians,AL,100,N,CLE08
20230724,Houston AstrosTexas Rangers20230724,0,Mon,Texas Rangers,AL,101,Houston Astros,AL,101,N,HOU03
20230724,Los Angeles DodgersToronto Blue Jays20230724,0,Mon,Toronto Blue Jays,AL,101,Los Angeles Dodgers,NL,99,N,LOS03
20230724,Milwaukee BrewersCincinnati Reds20230724,0,Mon,Cincinnati Reds,NL,103,Milwaukee Brewers,NL,101,N,MIL06
20230724,Minnesota TwinsSeattle Mariners20230724,0,Mon,Seattle Mariners,AL,100,Minnesota Twins,AL,102,N,MIN04
20230724,Philadelphia PhilliesBaltimore Orioles20230724,0,Mon,Baltimore Orioles,AL,100,Philadelphia Phillies,NL,101,N,PHI13
20230724,San Diego PadresPittsburgh Pirates20230724,0,Mon,Pittsburgh Pirates,NL,100,San Diego Padres,NL,101,N,SAN02
20230724,Washington NationalsColorado Rockies20230724,0,Mon,Colorado Rockies,NL,100,Washington Nationals,NL,100,N,WAS11
20230725,Arizona DiamondbacksSt. Louis Cardinals20230725,0,Tue,St. Louis Cardinals,NL,102,Arizona Diamondbacks,NL,102,N,PHO01
20230725,Boston Red SoxAtlanta Braves20230725,0,Tue,Atlanta Braves,NL,101,Boston Red Sox,AL,101,N,BOS07
20230725,Chicago White SoxChicago Cubs20230725,0,Tue,Chicago Cubs,NL,101,Chicago White Sox,AL,102,N,CHI12
20230725,Cleveland GuardiansKansas City Royals20230725,0,Tue,Kansas City Royals,AL,103,Cleveland Guardians,AL,101,N,CLE08
20230725,Detroit TigersLos Angeles Angels20230725,0,Tue,Los Angeles Angels,AL,101,Detroit Tigers,AL,101,N,DET05
20230725,Houston AstrosTexas Rangers20230725,0,Tue,Texas Rangers,AL,102,Houston Astros,AL,102,N,HOU03
20230725,Los Angeles DodgersToronto Blue Jays20230725,0,Tue,Toronto Blue Jays,AL,102,Los Angeles Dodgers,NL,100,N,LOS03
20230725,Milwaukee BrewersCincinnati Reds20230725,0,Tue,Cincinnati Reds,NL,104,Milwaukee Brewers,NL,102,N,MIL06
20230725,Minnesota TwinsSeattle Mariners20230725,0,Tue,Seattle Mariners,AL,101,Minnesota Twins,AL,103,N,MIN04
20230725,New York YankeesNew York Mets20230725,0,Tue,New York Mets,NL,101,New York Yankees,AL,101,N,NYC21
20230725,Philadelphia PhilliesBaltimore Orioles20230725,0,Tue,Baltimore Orioles,AL,101,Philadelphia Phillies,NL,102,N,PHI13
20230725,San Diego PadresPittsburgh Pirates20230725,0,Tue,Pittsburgh Pirates,NL,101,San Diego Padres,NL,102,N,SAN02
20230725,San Francisco GiantsOakland Athletics20230725,0,Tue,Oakland Athletics,AL,103,San Francisco Giants,NL,102,N,SFO03
20230725,Tampa Bay RaysMiami Marlins20230725,0,Tue,Miami Marlins,NL,102,Tampa Bay Rays,AL,104,N,STP01
20230725,Washington NationalsColorado Rockies20230725,0,Tue,Colorado Rockies,NL,101,Washington Nationals,NL,101,N,WAS11
20230726,Arizona DiamondbacksSt. Louis Cardinals20230726,0,Wed,St. Louis Cardinals,NL,103,Arizona Diamondbacks,NL,103,N,PHO01
20230726,Boston Red SoxAtlanta Braves20230726,0,Wed,Atlanta Braves,NL,102,Boston Red Sox,AL,102,N,BOS07
20230726,Chicago White SoxChicago Cubs20230726,0,Wed,Chicago Cubs,NL,102,Chicago White Sox,AL,103,N,CHI12
20230726,Cleveland GuardiansKansas City Royals20230726,0,Wed,Kansas City Royals,AL,104,Cleveland Guardians,AL,102,D,CLE08
20230726,Detroit TigersLos Angeles Angels20230726,0,Wed,Los Angeles Angels,AL,102,Detroit Tigers,AL,102,N,DET05
20230726,Houston AstrosTexas Rangers20230726,0,Wed,Texas Rangers,AL,103,Houston Astros,AL,103,N,HOU03
20230726,Los Angeles DodgersToronto Blue Jays20230726,0,Wed,Toronto Blue Jays,AL,103,Los Angeles Dodgers,NL,101,D,LOS03
20230726,Milwaukee BrewersCincinnati Reds20230726,0,Wed,Cincinnati Reds,NL,105,Milwaukee Brewers,NL,103,D,MIL06
20230726,Minnesota TwinsSeattle Mariners20230726,0,Wed,Seattle Mariners,AL,102,Minnesota Twins,AL,104,N,MIN04
20230726,New York YankeesNew York Mets20230726,0,Wed,New York Mets,NL,102,New York Yankees,AL,102,N,NYC21
20230726,Philadelphia PhilliesBaltimore Orioles20230726,0,Wed,Baltimore Orioles,AL,102,Philadelphia Phillies,NL,103,N,PHI13
20230726,San Diego PadresPittsburgh Pirates20230726,0,Wed,Pittsburgh Pirates,NL,102,San Diego Padres,NL,103,D,SAN02
20230726,San Francisco GiantsOakland Athletics20230726,0,Wed,Oakland Athletics,AL,104,San Francisco Giants,NL,103,N,SFO03
20230726,Tampa Bay RaysMiami Marlins20230726,0,Wed,Miami Marlins,NL,103,Tampa Bay Rays,AL,105,N,STP01
20230726,Washington NationalsColorado Rockies20230726,0,Wed,Colorado Rockies,NL,102,Washington Nationals,NL,102,N,WAS11
20230727,Chicago White SoxCleveland Guardians20230727,0,Thu,Cleveland Guardians,AL,103,Chicago White Sox,AL,104,N,CHI12
20230727,Detroit TigersLos Angeles Angels20230727,0,Thu,Los Angeles Angels,AL,103,Detroit Tigers,AL,103,D,DET05
20230727,New York MetsWashington Nationals20230727,0,Thu,Washington Nationals,NL,103,New York Mets,NL,103,N,NYC20
20230727,St. Louis CardinalsChicago Cubs20230727,0,Thu,Chicago Cubs,NL,103,St. Louis Cardinals,NL,104,N,STL10
20230728,Arizona DiamondbacksSeattle Mariners20230728,0,Fri,Seattle Mariners,AL,103,Arizona Diamondbacks,NL,104,N,PHO01
20230728,Atlanta BravesMilwaukee Brewers20230728,0,Fri,Milwaukee Brewers,NL,104,Atlanta Braves,NL,103,N,ATL03
20230728,Baltimore OriolesNew York Yankees20230728,0,Fri,New York Yankees,AL,103,Baltimore Orioles,AL,103,N,WIL02
20230728,Chicago White SoxCleveland Guardians20230728,0,Fri,Cleveland Guardians,AL,104,Chicago White Sox,AL,105,N,CHI12
20230728,Colorado RockiesOakland Athletics20230728,0,Fri,Oakland Athletics,AL,105,Colorado Rockies,NL,103,N,DEN02
20230728,Houston AstrosTampa Bay Rays20230728,0,Fri,Tampa Bay Rays,AL,106,Houston Astros,AL,104,N,HOU03
20230728,Kansas City RoyalsMinnesota Twins20230728,0,Fri,Minnesota Twins,AL,105,Kansas City Royals,AL,105,N,KAN06
20230728,Los Angeles DodgersCincinnati Reds20230728,0,Fri,Cincinnati Reds,NL,106,Los Angeles Dodgers,NL,102,N,LOS03
20230728,Miami MarlinsDetroit Tigers20230728,0,Fri,Detroit Tigers,AL,104,Miami Marlins,NL,104,N,MIA02
20230728,New York MetsWashington Nationals20230728,0,Fri,Washington Nationals,NL,104,New York Mets,NL,104,N,NYC20
20230728,Pittsburgh PiratesPhiladelphia Phillies20230728,0,Fri,Philadelphia Phillies,NL,104,Pittsburgh Pirates,NL,103,N,PIT08
20230728,San Diego PadresTexas Rangers20230728,0,Fri,Texas Rangers,AL,104,San Diego Padres,NL,104,N,SAN02
20230728,San Francisco GiantsBoston Red Sox20230728,0,Fri,Boston Red Sox,AL,103,San Francisco Giants,NL,104,N,SFO03
20230728,St. Louis CardinalsChicago Cubs20230728,0,Fri,Chicago Cubs,NL,104,St. Louis Cardinals,NL,105,N,STL10
20230728,Toronto Blue JaysLos Angeles Angels20230728,0,Fri,Los Angeles Angels,AL,104,Toronto Blue Jays,AL,104,N,TOR02
20230729,Arizona DiamondbacksSeattle Mariners20230729,0,Sat,Seattle Mariners,AL,104,Arizona Diamondbacks,NL,105,D,PHO01
20230729,Atlanta BravesMilwaukee Brewers20230729,0,Sat,Milwaukee Brewers,NL,105,Atlanta Braves,NL,104,N,ATL03
20230729,Baltimore OriolesNew York Yankees20230729,0,Sat,New York Yankees,AL,104,Baltimore Orioles,AL,104,N,WIL02
20230729,Chicago White SoxCleveland Guardians20230729,0,Sat,Cleveland Guardians,AL,105,Chicago White Sox,AL,106,N,CHI12
20230729,Colorado RockiesOakland Athletics20230729,0,Sat,Oakland Athletics,AL,106,Colorado Rockies,NL,104,N,DEN02
20230729,Houston AstrosTampa Bay Rays20230729,0,Sat,Tampa Bay Rays,AL,107,Houston Astros,AL,105,N,HOU03
20230729,Kansas City RoyalsMinnesota Twins20230729,0,Sat,Minnesota Twins,AL,106,Kansas City Royals,AL,106,N,KAN06
20230729,Los Angeles DodgersCincinnati Reds20230729,0,Sat,Cincinnati Reds,NL,107,Los Angeles Dodgers,NL,103,N,LOS03
20230729,Miami MarlinsDetroit Tigers20230729,0,Sat,Detroit Tigers,AL,105,Miami Marlins,NL,105,D,MIA02
20230729,New York MetsWashington Nationals20230729,0,Sat,Washington Nationals,NL,105,New York Mets,NL,105,N,NYC20
20230729,Pittsburgh PiratesPhiladelphia Phillies20230729,0,Sat,Philadelphia Phillies,NL,105,Pittsburgh Pirates,NL,104,N,PIT08
20230729,San Diego PadresTexas Rangers20230729,0,Sat,Texas Rangers,AL,105,San Diego Padres,NL,105,D,SAN02
20230729,San Francisco GiantsBoston Red Sox20230729,0,Sat,Boston Red Sox,AL,104,San Francisco Giants,NL,105,D,SFO03
20230729,St. Louis CardinalsChicago Cubs20230729,0,Sat,Chicago Cubs,NL,105,St. Louis Cardinals,NL,106,N,STL10
20230729,Toronto Blue JaysLos Angeles Angels20230729,0,Sat,Los Angeles Angels,AL,105,Toronto Blue Jays,AL,105,D,TOR02
20230730,Arizona DiamondbacksSeattle Mariners20230730,0,Sun,Seattle Mariners,AL,105,Arizona Diamondbacks,NL,106,D,PHO01
20230730,Atlanta BravesMilwaukee Brewers20230730,0,Sun,Milwaukee Brewers,NL,106,Atlanta Braves,NL,105,D,ATL03
20230730,Baltimore OriolesNew York Yankees20230730,0,Sun,New York Yankees,AL,105,Baltimore Orioles,AL,105,D,WIL02
20230730,Chicago White SoxCleveland Guardians20230730,0,Sun,Cleveland Guardians,AL,106,Chicago White Sox,AL,107,D,CHI12
20230730,Colorado RockiesOakland Athletics20230730,0,Sun,Oakland Athletics,AL,107,Colorado Rockies,NL,105,D,DEN02
20230730,Houston AstrosTampa Bay Rays20230730,0,Sun,Tampa Bay Rays,AL,108,Houston Astros,AL,106,D,HOU03
20230730,Kansas City RoyalsMinnesota Twins20230730,0,Sun,Minnesota Twins,AL,107,Kansas City Royals,AL,107,D,KAN06
20230730,Los Angeles DodgersCincinnati Reds20230730,0,Sun,Cincinnati Reds,NL,108,Los Angeles Dodgers,NL,104,D,LOS03
20230730,Miami MarlinsDetroit Tigers20230730,0,Sun,Detroit Tigers,AL,106,Miami Marlins,NL,106,D,MIA02
20230730,New York MetsWashington Nationals20230730,0,Sun,Washington Nationals,NL,106,New York Mets,NL,106,D,NYC20
20230730,Pittsburgh PiratesPhiladelphia Phillies20230730,0,Sun,Philadelphia Phillies,NL,106,Pittsburgh Pirates,NL,105,D,PIT08
20230730,San Diego PadresTexas Rangers20230730,0,Sun,Texas Rangers,AL,106,San Diego Padres,NL,106,D,SAN02
20230730,San Francisco GiantsBoston Red Sox20230730,0,Sun,Boston Red Sox,AL,105,San Francisco Giants,NL,106,D,SFO03
20230730,St. Louis CardinalsChicago Cubs20230730,0,Sun,Chicago Cubs,NL,106,St. Louis Cardinals,NL,107,D,STL10
20230730,Toronto Blue JaysLos Angeles Angels20230730,0,Sun,Los Angeles Angels,AL,106,Toronto Blue Jays,AL,106,N,TOR02
20230731,Atlanta BravesLos Angeles Angels20230731,0,Mon,Los Angeles Angels,AL,107,Atlanta Braves,NL,106,N,ATL03
20230731,Chicago CubsCincinnati Reds20230731,0,Mon,Cincinnati Reds,NL,109,Chicago Cubs,NL,107,N,CHI11
20230731,Colorado RockiesSan Diego Padres20230731,0,Mon,San Diego Padres,NL,107,Colorado Rockies,NL,106,N,DEN02
20230731,Houston AstrosCleveland Guardians20230731,0,Mon,Cleveland Guardians,AL,107,Houston Astros,AL,107,N,HOU03
20230731,Miami MarlinsPhiladelphia Phillies20230731,0,Mon,Philadelphia Phillies,NL,107,Miami Marlins,NL,107,N,MIA02
20230731,New York YankeesTampa Bay Rays20230731,0,Mon,Tampa Bay Rays,AL,109,New York Yankees,AL,106,N,NYC21
20230731,Seattle MarinersBoston Red Sox20230731,0,Mon,Boston Red Sox,AL,106,Seattle Mariners,AL,106,N,SEA03
20230731,San Francisco GiantsArizona Diamondbacks20230731,0,Mon,Arizona Diamondbacks,NL,107,San Francisco Giants,NL,107,N,SFO03
20230731,Toronto Blue JaysBaltimore Orioles20230731,0,Mon,Baltimore Orioles,AL,106,Toronto Blue Jays,AL,107,N,TOR02
20230731,Washington NationalsMilwaukee Brewers20230731,0,Mon,Milwaukee Brewers,NL,107,Washington Nationals,NL,107,N,WAS11
20230801,Atlanta BravesLos Angeles Angels20230801,0,Tue,Los Angeles Angels,AL,108,Atlanta Braves,NL,107,N,ATL03
20230801,Chicago CubsCincinnati Reds20230801,0,Tue,Cincinnati Reds,NL,110,Chicago Cubs,NL,108,N,CHI11
20230801,Colorado RockiesSan Diego Padres20230801,0,Tue,San Diego Padres,NL,108,Colorado Rockies,NL,107,N,DEN02
20230801,Houston AstrosCleveland Guardians20230801,0,Tue,Cleveland Guardians,AL,108,Houston Astros,AL,108,N,HOU03
20230801,Kansas City RoyalsNew York Mets20230801,0,Tue,New York Mets,NL,107,Kansas City Royals,AL,108,N,KAN06
20230801,Los Angeles DodgersOakland Athletics20230801,0,Tue,Oakland Athletics,AL,108,Los Angeles Dodgers,NL,105,N,LOS03
20230801,Miami MarlinsPhiladelphia Phillies20230801,0,Tue,Philadelphia Phillies,NL,108,Miami Marlins,NL,108,N,MIA02
